"tone","language","session","id","isi","speaker","vowel_vari","informant","token","syllable","onset","offset","f0mean","excursion","maxloc"
33,"md","101_1",18,"short","ss","sv",101,1,"maa",0.00962079931642537,-0.120175891471632,-0.0329802638872815,0.129796690788057,0.125
21,"md","101_1",19,"short","ss","sv",101,1,"maa",-0.0226244074215015,-0.221845379676092,-0.0948782285237766,0.199220972254591,0.125
241,"md","101_1",20,"short","ss","sv",101,1,"maa",0.0329162321715352,-0.0543641668776073,0.0454162188348776,0.145878413572447,0.5
21,"md","101_1",22,"short","ds","dv",101,1,"mii",0.0138209443522201,-0.146121888094993,-0.0377316352762085,0.178140291647311,0.25
21,"md","101_1",23,"short","ds","dv",101,1,"maa",0.00346095766791193,-0.144610346817262,-0.0466683977855583,0.155962876996198,0.25
241,"md","101_1",24,"short","ds","dv",101,1,"maa",0.00144028631554327,-0.10174070575585,-0.0050744132696095,0.146101077289716,0.5
315,"md","101_1",25,"short","ds","dv",101,1,"maa",-0.0976205301483083,0.113204271068605,-0.0588478974139875,0.22921128540786,1
33,"md","101_1",26,"short","ds","dv",101,1,"maa",-0.0419250982460111,-0.152688309421277,-0.0589664019823641,0.136850481486757,0.375
241,"md","101_1",27,"short","ds","dv",101,1,"mii",0.233751021753723,-0.0666607864464263,0.175680406345067,0.376789005558957,0.375
45,"md","101_1",28,"short","ds","dv",101,1,"mii",-0.0142308897221892,0.0769645804256655,0.0199162976556517,0.0911954701478547,1
33,"md","101_1",29,"short","ds","dv",101,1,"mii",0.0273269030880864,-0.0160999629558952,0.037992866206209,0.0742390806571507,0.375
315,"md","101_1",30,"short","ds","dv",101,1,"mii",-0.0170093727944033,0.102396583293953,-0.00755087809202745,0.149028910555984,1
33,"md","101_1",31,"short","ds","dv",101,1,"mii",0.0809374278533364,-0.0346708796187739,0.0378788941271448,0.119105241757102,0.25
45,"md","101_1",32,"short","ds","dv",101,1,"maa",-0.029046215312732,0.111755098761403,-0.0227727334446668,0.189303580782143,1
241,"md","101_1",33,"short","ds","dv",101,1,"maa",0.0656574233372953,-0.0770171663243776,0.0522148477168954,0.176199437529812,0.5
21,"md","101_1",34,"short","ds","dv",101,1,"maa",-0.0154368047476425,-0.168693002120821,-0.0826898351521742,0.153256197373179,0.125
45,"md","101_1",35,"short","ds","dv",101,1,"mii",-0.00171246991175167,0.13799410536408,0.0371416819749042,0.139706575275831,1
241,"md","101_1",36,"short","ds","dv",101,1,"mii",0.0661693047362613,-0.0552488202774676,0.032620632332993,0.139190960557735,0.25
315,"md","101_1",37,"short","ds","dv",101,1,"mii",-0.0269559650418975,0.219796695566862,0.0288745308783752,0.24675266060876,1
315,"md","101_1",38,"short","ds","dv",101,1,"maa",-0.0842633165247243,0.0864149422239099,-0.0673089823783984,0.197446433524978,1
33,"md","101_1",39,"short","ds","dv",101,1,"maa",-0.000895704679534861,-0.11591859802864,-0.044483993442341,0.115022893349105,0.125
21,"md","101_1",40,"short","ds","dv",101,1,"mii",-0.00870206847147329,-0.14320900347446,-0.0625650242397166,0.134506935002987,0.125
241,"md","101_1",41,"short","ss","sv",101,1,"mii",0.112158468089487,-0.105847692331957,0.0638382318678879,0.24293695616382,0.375
241,"md","101_1",42,"short","ss","sv",101,2,"mii",0.0647238685467685,-0.0890940232291669,0.0228444991969212,0.172926562525741,0.25
21,"md","101_1",43,"short","ss","sv",101,1,"mii",0.0274673603465228,-0.131053649681207,-0.0347945625577588,0.167958606336159,0.25
45,"md","101_1",44,"short","ss","sv",101,2,"mii",0.0027876735455275,0.185560684225831,0.0454604610091265,0.182773010680304,1
33,"md","101_1",45,"short","ss","sv",101,1,"mii",0.0354873635998662,-0.106530322339844,-0.0192475120532064,0.14201768593971,0.125
21,"md","101_1",46,"short","ss","sv",101,2,"mii",-0.00752173499803811,-0.165124895980713,-0.0765470747760881,0.162311657711319,0.25
33,"md","101_1",47,"short","ss","sv",101,2,"mii",0.0480933936006023,-0.0425200514778491,0.00272831133666835,0.0906134450784514,0.125
315,"md","101_1",48,"short","ss","sv",101,1,"mii",-0.00985410498119522,0.344271281411903,0.0751400180534114,0.354927370807534,1
45,"md","101_1",49,"short","ss","sv",101,1,"mii",0.0204716092879013,0.205558936700194,0.0730904302820752,0.185087327412293,1
315,"md","101_1",50,"short","ss","sv",101,2,"mii",0.0349103556457809,0.330696384014505,0.0625109721255158,0.356727566386427,1
315,"md","101_1",51,"short","ss","dv",101,1,"mii",0.0511082294081312,0.354472674474037,0.105681510272585,0.309731922145258,1
33,"md","101_1",52,"short","ss","dv",101,1,"maa",-0.0753065052999365,-0.160622869845074,-0.117481839874994,0.0853163645451379,0.125
33,"md","101_1",53,"short","ss","dv",101,1,"mii",-0.0086675575669692,-0.121304231198994,-0.0526007775024743,0.114381251624696,0.25
45,"md","101_1",54,"short","ss","dv",101,1,"mii",-0.0344602313699002,0.153405819864844,0.0166193366742687,0.195692139932834,1
21,"md","101_1",55,"short","ss","dv",101,1,"maa",-0.019273470250747,-0.178980834350493,-0.0806478421522524,0.159707364099746,0.125
21,"md","101_1",56,"short","ss","dv",101,1,"mii",0.0195538354730131,-0.166617861958246,-0.0584150035234106,0.18617169743126,0.125
45,"md","101_1",57,"short","ss","dv",101,1,"maa",-0.105821184836719,0.19186676819742,-0.0196637293490503,0.307496808082626,1
241,"md","101_1",58,"short","ss","dv",101,1,"maa",0.0342226868286574,-0.104187954054075,0.0437189545293597,0.244590814002803,0.375
241,"md","101_1",59,"short","ss","dv",101,1,"mii",0.093967989924132,0.0597433655664661,0.108810001723116,0.0795779673626155,0.375
315,"md","101_1",60,"short","ss","dv",101,1,"maa",-0.0975348599937765,0.134233225602471,-0.054200887712737,0.263308467796662,1
241,"md","101_1",61,"short","ss","dv",101,2,"maa",0.0631769863228974,-0.129759584842189,0.00670770182220003,0.210376200418945,0.25
315,"md","101_1",62,"short","ss","dv",101,2,"maa",-0.0408219541269804,0.150104171971489,-0.00793763769270034,0.223556983511593,1
21,"md","101_1",63,"short","ss","dv",101,2,"mii",-0.0150740937239493,-0.137786064206812,-0.069992842868251,0.122711970482863,0.125
21,"md","101_1",64,"short","ss","dv",101,2,"maa",-0.00863036387532512,-0.085526371219655,-0.0234320324160414,0.0836922472666295,0.625
45,"md","101_1",65,"short","ss","dv",101,2,"mii",0.00584701685220469,0.19248511864877,0.0752593806718804,0.186638101796565,1
315,"md","101_1",66,"short","ss","dv",101,2,"mii",0.0550167043368608,0.262599399756077,0.0582854384131255,0.274741428310118,1
241,"md","101_1",67,"short","ss","dv",101,2,"mii",0.0927846358206685,-0.0772972458417484,0.0491416094712788,0.188488431400421,0.375
45,"md","101_1",68,"short","ss","dv",101,2,"maa",-0.0507394028477223,0.124287078092292,0.0013296031654022,0.19356589536889,1
33,"md","101_1",69,"short","ss","dv",101,2,"maa",-0.0828938759606726,-0.194935297963956,-0.119187533888524,0.121490697584606,0.25
33,"md","101_1",70,"short","ss","dv",101,2,"mii",0.0044988618011084,-0.136014219125445,-0.0369471202593648,0.147690692350076,0.25
241,"md","101_1",71,"short","ds","sv",101,1,"mii",0.110629888646419,-0.0349043844686137,0.0726206099571703,0.164258278956002,0.25
241,"md","101_1",72,"short","ds","sv",101,1,"mii",0.171474307869566,0.0280304081484344,0.166627420242812,0.198674632586984,0.5
33,"md","101_1",73,"short","ds","sv",101,1,"mii",0.0939634455698856,-0.0342455778040136,0.0490700308068981,0.129885289975196,0.25
45,"md","101_1",74,"short","ds","sv",101,1,"mii",0.0147052362746636,0.131389355468241,0.0299028921914657,0.143634064463097,1
21,"md","101_1",75,"short","ds","sv",101,1,"mii",0.0465147213265327,-0.0914464368144434,0.000397844681164503,0.147400287599453,0.25
315,"md","101_1",76,"short","ds","sv",101,1,"mii",0.00702478438926888,0.318477118726562,0.070134378488138,0.322048963307582,1
315,"md","101_1",77,"short","ds","sv",101,1,"mii",-0.058353796637766,0.0986887876590058,-0.0077908280003821,0.157042584296772,1
33,"md","101_1",78,"short","ds","sv",101,1,"mii",0.0659827243741933,0.0123511451004964,0.0761008034954803,0.0979615107221326,0.375
21,"md","101_1",79,"short","ds","sv",101,1,"mii",0.0462367696716866,-0.105536313406018,-0.00148665648019288,0.181819371310285,0.25
45,"md","101_1",80,"short","ds","sv",101,1,"mii",-0.0151327860836479,0.146914391609459,0.0472306343272238,0.162047177693107,1
241,"md","101_2",1,"short","ds","dv",101,1,"maa",0.0783161886059315,-0.0279870364064843,0.0912034105190862,0.172406420633646,0.5
33,"md","101_2",2,"short","ds","dv",101,1,"mii",0.0465653121956927,-0.114818123044462,0.0033100984498447,0.185124561891397,0.25
241,"md","101_2",3,"short","ds","dv",101,1,"mii",0.0792865972074672,-0.0161701690578988,0.0994530246498276,0.186011401956141,0.375
21,"md","101_2",5,"short","ds","dv",101,1,"maa",0.0358953847350646,-0.126332202656556,-0.0423135401079403,0.16222758739162,0.125
315,"md","101_2",6,"short","ds","dv",101,1,"mii",0.0055724237029883,0.362771476383978,0.0710566822404448,0.363119534370713,1
45,"md","101_2",7,"short","ds","dv",101,1,"maa",-0.0147193149395968,0.11905191972346,0.0117151726966617,0.149372647331749,1
33,"md","101_2",8,"short","ds","dv",101,1,"maa",-0.0326343597674326,-0.118243105919251,-0.0706684789237739,0.0856087461518182,0.125
21,"md","101_2",9,"short","ds","dv",101,1,"mii",0.0103828179237919,-0.174762104389289,-0.059179767907043,0.185144922313081,0.125
315,"md","101_2",10,"short","ds","dv",101,1,"maa",-0.141149140894586,0.05618014025971,-0.0888861227117442,0.197329281154296,1
33,"md","101_2",11,"short","ds","sv",101,1,"mii",0.0282183990885239,-0.193523329648027,-0.0484403986583817,0.221741728736551,0.125
315,"md","101_2",12,"short","ds","sv",101,1,"mii",-0.0884120106852117,0.182432133195422,-0.00513632199489502,0.270844143880634,1
45,"md","101_2",13,"short","ds","sv",101,1,"mii",-0.0663472507608742,0.175630212281878,0.0384080320250816,0.241977463042752,1
45,"md","101_2",14,"short","ds","sv",101,1,"mii",-0.0604243328752168,0.0965924550020576,-0.00498140213721704,0.157016787877274,1
33,"md","101_2",15,"short","ds","sv",101,1,"mii",0.0533983318472451,-0.0788015573420002,0.0166624987123361,0.145885270503861,0.25
241,"md","101_2",16,"short","ds","sv",101,1,"mii",0.205759484894438,0.0829380623026087,0.20004259506937,0.151855671422728,0.375
21,"md","101_2",17,"short","ds","sv",101,1,"mii",-0.00617429343345733,-0.166878388084246,-0.0530285205334932,0.17797159855342,0.25
21,"md","101_2",18,"short","ds","sv",101,1,"mii",-0.0189764841509399,-0.210230347448094,-0.07986881190147,0.201890003260348,0.25
315,"md","101_2",19,"short","ds","sv",101,1,"mii",-0.0770748325406594,0.0714856363638214,-0.0470476092890238,0.150985817884155,1
241,"md","101_2",20,"short","ds","sv",101,1,"mii",0.0903980668110702,-0.0843978514030011,0.0687661752483466,0.234125481234878,0.375
315,"md","101_2",21,"short","ds","dv",101,1,"mii",0.0467126566149887,0.205197430160144,0.0233200274550815,0.254347326414364,1
21,"md","101_2",22,"short","ds","dv",101,1,"mii",0.0791656449755495,-0.108355009987473,0.0239796906772883,0.20994395021519,0.25
33,"md","101_2",23,"short","ds","dv",101,1,"maa",0.0656594120310758,-0.0731487459108041,0.0180713733647787,0.155514315123336,0.375
45,"md","101_2",24,"short","ds","dv",101,1,"mii",-0.00580552512631836,0.125628326012494,0.0256577417682724,0.131433851138812,1
45,"md","101_2",25,"short","ds","dv",101,1,"maa",-0.0706281427860463,0.124380825904104,-0.0112373132304454,0.195008968690151,1
241,"md","101_2",26,"short","ds","dv",101,1,"maa",0.0832526331175972,-0.104967972659868,0.0490119137225296,0.218666977064375,0.375
315,"md","101_2",27,"short","ds","dv",101,1,"maa",-0.0704066748826137,0.126971347802444,-0.0349980378708221,0.201992040020575,1
241,"md","101_2",28,"short","ds","dv",101,1,"mii",0.168524385484675,-0.0895709190428805,0.129885444447247,0.313195410504562,0.375
33,"md","101_2",29,"short","ds","dv",101,1,"mii",-0.0152454270592813,-0.0496820915332171,0.0182963963372595,0.0948733603755896,0.5
21,"md","101_2",30,"short","ds","dv",101,1,"maa",-0.0577224500567865,-0.129829417514139,-0.0688108869212475,0.091957625701833,0.375
241,"md","101_2",31,"short","ds","sv",101,1,"maa",0.160282656757903,-0.0316401618834116,0.103492011831226,0.191922818641315,0.125
33,"md","101_2",32,"short","ds","sv",101,1,"maa",-0.0505495947958825,-0.0883321756166922,-0.0446176736252148,0.0689703435890369,0.5
315,"md","101_2",34,"short","ds","sv",101,1,"maa",-0.0340787234524919,0.107143767881121,-0.012027423271208,0.16040612082876,1
45,"md","101_2",35,"short","ds","sv",101,1,"maa",-0.0387171512108462,0.1037428175308,0.0196712103661639,0.171696026039938,0.875
241,"md","101_2",36,"short","ds","sv",101,1,"maa",-0.00419117252531302,-0.154485199481477,-0.0218350986038309,0.189165648258262,0.375
21,"md","101_2",37,"short","ds","sv",101,1,"maa",-0.132992907506394,-0.206517179403152,-0.125784611969383,0.114768677015819,0.5
315,"md","101_2",38,"short","ds","sv",101,1,"maa",-0.0652603354441479,0.116486767521562,-0.0542878998668303,0.221484654650952,1
45,"md","101_2",39,"short","ds","sv",101,1,"maa",-0.0583672341980979,0.127145311166546,-0.0131015353140681,0.185512545364644,1
21,"md","101_2",40,"short","ds","sv",101,1,"maa",0.0340635762759558,-0.189251202165044,-0.0221236322285397,0.26264562946189,0.25
241,"md","101_2",41,"short","ss","dv",101,1,"mii",0.122556246458803,-0.149183930201064,0.0659243833145717,0.308988831777118,0.25
33,"md","101_2",42,"short","ss","dv",101,1,"maa",-0.00449414390933419,-0.0908672170028289,-0.0322318383051462,0.0918839906683533,0.25
315,"md","101_2",43,"short","ss","dv",101,1,"maa",-0.0506562598758587,0.227931174427141,-0.00331834393664022,0.297285925475097,1
21,"md","101_2",44,"short","ss","dv",101,1,"mii",0.0292804260167458,-0.130298084450388,-0.0212320808112232,0.178572492188012,0.25
315,"md","101_2",45,"short","ss","dv",101,1,"mii",-0.00376391688889218,0.397199301140719,0.103475804182789,0.400963218029611,1
241,"md","101_2",46,"short","ss","dv",101,1,"maa",0.0353299482069909,-0.0529315991879324,0.0375381251682734,0.149360839631164,0.375
45,"md","101_2",47,"short","ss","dv",101,1,"maa",-0.0451952473459877,0.0954298367410569,0.00545662664304421,0.18610019015358,0.875
45,"md","101_2",48,"short","ss","dv",101,1,"mii",-0.0211301308033528,0.226894978586375,0.0597643286060833,0.248025109389728,1
21,"md","101_2",49,"short","ss","dv",101,1,"maa",-0.00657999246395364,-0.140798561359327,-0.0596659436878878,0.134218568895374,0.125
33,"md","101_2",50,"short","ss","dv",101,1,"mii",0.0113923121370085,-0.0709357360149833,-0.00842284832708965,0.0972206946523502,0.25
241,"md","101_2",51,"short","ss","sv",101,1,"mii",0.0485843423434906,-0.0297537263614746,0.0922675492310551,0.183998625311245,0.5
21,"md","101_2",52,"short","ss","sv",101,2,"mii",-0.0247141211557688,-0.15934403271573,-0.0850141084893004,0.134629911559961,0.125
45,"md","101_2",53,"short","ss","sv",101,1,"mii",-0.0452465023224822,0.124971655140473,0.00286049864553412,0.170218157462956,1
315,"md","101_2",54,"short","ss","sv",101,2,"mii",-0.0725930461655395,0.361024311715017,0.03049751627576,0.433617357880557,1
241,"md","101_2",55,"short","ss","sv",101,2,"mii",0.00787735059240195,-0.0761321298618479,0.00852173856950751,0.125826435188247,0.25
45,"md","101_2",56,"short","ss","sv",101,2,"mii",-0.015549673467538,0.20113170870847,0.0587656942864298,0.216681382176008,1
33,"md","101_2",57,"short","ss","sv",101,1,"mii",0.0107765946013352,-0.0524109815091741,0.0136714536527159,0.0947530882897066,0.25
315,"md","101_2",58,"short","ss","sv",101,1,"mii",-0.00427451885961036,0.446816874340756,0.115945562201933,0.451091393200366,1
21,"md","101_2",59,"short","ss","sv",101,1,"mii",0.0176876893352589,-0.170032459903411,-0.0354184425775477,0.21255175391938,0.25
33,"md","101_2",60,"short","ss","sv",101,2,"mii",-0.0268774747062046,-0.109124289289806,-0.039261594560381,0.0967288800900684,0.375
45,"md","101_2",61,"short","ss","dv",101,2,"mii",-0.00639788271924266,0.12800161987728,0.0286757478437831,0.134399502596523,1
21,"md","101_2",62,"short","ss","dv",101,2,"maa",-0.00258359507440341,-0.117116089480176,-0.0580059138170808,0.114532494405773,0.125
21,"md","101_2",63,"short","ss","dv",101,2,"mii",0.0194574430765595,-0.149788146482725,-0.0348727143350632,0.176323429738912,0.25
241,"md","101_2",64,"short","ss","dv",101,2,"maa",-0.0107503450934416,-0.121359058681293,-0.0562120688403551,0.110608713587851,0.125
45,"md","101_2",65,"short","ss","dv",101,2,"maa",-0.0456536549293485,0.0862337414229474,-0.0177926730308732,0.142220412114194,1
315,"md","101_2",66,"short","ss","dv",101,2,"maa",-0.0235810677216551,0.0809706142417856,-0.0632778569061086,0.200731078778623,1
241,"md","101_2",67,"short","ss","dv",101,2,"mii",0.117788647462414,-0.0739295419474318,0.0657301810200491,0.210752269023388,0.25
33,"md","101_2",68,"short","ss","dv",101,2,"maa",0.0231586594159823,-0.107849617577885,-0.0294332404564906,0.131008276993868,0.125
33,"md","101_2",69,"short","ss","dv",101,2,"mii",0.00613027523839149,-0.101617918292106,-0.0281364684144419,0.116795375785833,0.375
315,"md","101_2",70,"short","ss","dv",101,2,"mii",0.0352287734894593,0.221358942475074,0.0259090596806389,0.255631139728067,1
45,"md","101_2",71,"short","ss","sv",101,1,"maa",0.00530475729865999,0.236491953002524,0.0600425565737228,0.254608120448644,1
21,"md","101_2",72,"short","ss","sv",101,2,"maa",0.00723349169700396,-0.11818992474127,-0.0164687761126541,0.173785876987451,0.25
21,"md","101_2",73,"short","ss","sv",101,1,"maa",-0.0103600785963409,-0.194427372757253,-0.0727299089969422,0.188327423138601,0.25
33,"md","101_2",74,"short","ss","sv",101,2,"maa",0.0649045802888815,-0.0967057105354759,0.00233839828835588,0.164168358277545,0.25
241,"md","101_2",75,"short","ss","sv",101,2,"maa",0.0060310600513843,-0.118283480219502,-0.0396153609718986,0.128774359329067,0.25
45,"md","101_2",76,"short","ss","sv",101,2,"maa",-0.0459793411994572,0.0687608536040343,-0.0298968839494256,0.143431848049356,1
315,"md","101_2",77,"short","ss","sv",101,1,"maa",-0.0797102553564835,0.131858433196949,-0.0535209887645523,0.235855564751106,1
315,"md","101_2",78,"short","ss","sv",101,2,"maa",0.0418345666636409,0.0899627805598454,0.00491796799462182,0.135259654850571,1
33,"md","101_2",79,"short","ss","sv",101,1,"maa",0.00272497250398862,-0.0907390926921286,-0.00915524670145791,0.112126443087543,0.25
241,"md","101_2",80,"short","ss","sv",101,1,"maa",-0.0249710558236646,-0.0725014337696689,-0.0209550440854791,0.06621191064143,0.625
45,"md","102_1",1,"long","ds","dv",102,1,"mii",-0.00270310428883949,0.168956458050215,0.0861834713106777,0.21278340886232,0.875
315,"md","102_1",2,"long","ds","dv",102,1,"maa",-0.105895605091186,0.125777575596165,-0.084076311370058,0.302896457578616,1
45,"md","102_1",3,"long","ds","dv",102,1,"maa",-0.0578114275842882,0.145945340640282,0.0252982951300724,0.253926413519521,0.875
315,"md","102_1",4,"long","ds","dv",102,1,"mii",-0.0184574953382539,0.373280618009182,0.0754979333877651,0.415629080546959,1
241,"md","102_1",5,"long","ds","dv",102,1,"maa",-0.0226658350048025,-0.173090788811974,-0.0111371148368712,0.21951225534965,0.5
21,"md","102_1",6,"long","ds","dv",102,1,"maa",-0.0613943485230304,-0.156569492693111,-0.119033350758362,0.113353208373481,0.25
33,"md","102_1",7,"long","ds","dv",102,1,"maa",-0.0474700497465384,-0.229756003694671,-0.086432475156238,0.185235899731064,0.375
241,"md","102_1",8,"long","ds","dv",102,1,"mii",0.0223245159718923,-0.0819852259098217,0.0350935873821053,0.158484521989208,0.5
21,"md","102_1",9,"long","ds","dv",102,1,"mii",-0.0753368461590876,-0.242951863161912,-0.144133605321711,0.167615017002824,0.125
33,"md","102_1",10,"long","ds","dv",102,1,"mii",0.00415736229081695,-0.166436330425666,-0.0240726995805457,0.189176571905751,0.375
45,"md","102_1",11,"long","ss","dv",102,1,"maa",-0.218715611177808,0.189272649581035,-0.0434674062234753,0.663624970957967,1
241,"md","102_1",12,"long","ss","dv",102,1,"maa",0.0438090043298988,-0.157820755481725,0.00914910493009142,0.25223318157555,0.5
45,"md","102_1",13,"long","ss","dv",102,1,"mii",0.0217635936564007,0.24567440390454,0.110789564525084,0.22391081024814,1
21,"md","102_1",14,"long","ss","dv",102,1,"maa",-0.0259341865868759,-0.210851424647137,-0.0923105557031773,0.202312909457489,0.25
241,"md","102_1",15,"long","ss","dv",102,1,"mii",0.0887655303524822,-1.95241875148621e-05,0.103841760543675,0.152249005989676,0.5
33,"md","102_1",16,"long","ss","dv",102,1,"mii",-0.0431012058671094,-0.204354455763627,-0.0269078848883973,0.232352938590059,0.375
315,"md","102_1",17,"long","ss","dv",102,1,"maa",-0.0481477288743955,0.209278876383699,0.00431915520666336,0.301337311483961,1
33,"md","102_1",18,"long","ss","dv",102,1,"maa",0.0364997537962277,-0.20645837414984,-0.0222577486329963,0.24512904653972,0.25
315,"md","102_1",19,"long","ss","dv",102,1,"mii",-0.0362064125815406,0.0227632037819171,0.0169201749581264,0.243778240456934,0.875
21,"md","102_1",20,"long","ss","dv",102,1,"mii",0.002276027493166,-0.440325531127776,-0.0901036193403012,0.475108423216511,0.25
21,"md","102_1",21,"long","ds","sv",102,1,"maa",-0.0757706808081777,-0.212444816167219,-0.123857128491827,0.143495223919569,0.25
241,"md","102_1",22,"long","ds","sv",102,1,"maa",0.0171145540966815,-0.129662210684272,0.0290994678552791,0.221868345717997,0.5
33,"md","102_1",23,"long","ds","sv",102,1,"maa",-0.022280505339475,-0.18962717421385,-0.0732342780813006,0.167346668874375,0.125
241,"md","102_1",24,"long","ds","sv",102,1,"maa",0.0575819556009261,-0.0807908147248609,0.0573627405538443,0.214368825949724,0.5
315,"md","102_1",25,"long","ds","sv",102,1,"maa",-0.0755990515861091,0.166634397171033,-0.06121612461567,0.340296147441177,1
315,"md","102_1",26,"long","ds","sv",102,1,"maa",-0.0131870937435179,0.16832528994095,0.027306756011041,0.210933953024736,1
33,"md","102_1",27,"long","ds","sv",102,1,"maa",-0.0166606379404238,-0.183218435102085,-0.056705095336866,0.180089504469867,0.25
45,"md","102_1",28,"long","ds","sv",102,1,"maa",-0.0239753532680064,0.166877862791324,0.0457901759049312,0.20175595069221,1
21,"md","102_1",29,"long","ds","sv",102,1,"maa",0.0231853735008604,-0.185962158917824,-0.0401813500566176,0.245768406689172,0.25
45,"md","102_1",30,"long","ds","sv",102,1,"maa",-0.0362405677420018,0.21769974956456,0.047221529752278,0.253940317306562,1
45,"md","102_1",31,"long","ds","sv",102,1,"mii",-0.0108472986638203,0.166444236101887,0.101734432286413,0.247642656417314,0.875
315,"md","102_1",32,"long","ds","sv",102,1,"mii",-0.0769367405907416,0.0854453746984213,-0.0798785269440484,0.242443681955956,1
45,"md","102_1",33,"long","ds","sv",102,1,"mii",-0.00611363492009207,0.280760227333052,0.0980778014317131,0.286873862253144,1
241,"md","102_1",34,"long","ds","sv",102,1,"mii",0.025665056842369,-0.0493335712340505,0.0737482539219779,0.192171666757718,0.5
21,"md","102_1",35,"long","ds","sv",102,1,"mii",-0.0593798601626077,-0.236442272556449,-0.0879207347582518,0.220743159855453,0.25
33,"md","102_1",36,"long","ds","sv",102,1,"mii",0.00733918064801699,-0.27305311228081,-0.00396705485660704,0.350927635755286,0.5
315,"md","102_1",37,"long","ds","sv",102,1,"mii",-0.012255930250579,0.162194841968092,0.0597897358351268,0.210455769081985,0.875
241,"md","102_1",38,"long","ds","sv",102,1,"mii",0.0797235335553353,-0.595846383667981,0.0345800573022657,0.823080293764671,0.375
33,"md","102_1",39,"long","ds","sv",102,1,"mii",0.0401640066176528,-0.0801718925745598,0.06594890832658,0.201108273641955,0.25
21,"md","102_1",40,"long","ds","sv",102,1,"mii",-0.0159465471479551,-0.191487629719418,-0.0554784559568375,0.226198084991969,0.25
45,"md","102_1",41,"long","ss","sv",102,2,"maa",-0.0357985797831162,0.179639878311647,0.0698275586947543,0.255424004828425,0.875
21,"md","102_1",42,"long","ss","sv",102,1,"maa",-0.0399618043158417,-0.227665646730131,-0.109118526931888,0.187703842414289,0.125
45,"md","102_1",43,"long","ss","sv",102,1,"maa",-0.0435924587450486,0.220235348795523,0.0428501524926781,0.263827807540571,1
241,"md","102_1",44,"long","ss","sv",102,1,"maa",0.0215617465521285,0.0805197707281422,0.0469185919570456,0.209438132773248,0.375
21,"md","102_1",45,"long","ss","sv",102,2,"maa",-0.049123831040536,-0.203187099459107,-0.0976938671067953,0.156698510713163,0.375
33,"md","102_1",46,"long","ss","sv",102,2,"maa",-0.0227509379169497,-0.10830452276529,-0.0371019301140113,0.102767134245481,0.5
315,"md","102_1",47,"long","ss","sv",102,2,"maa",-0.129292250145265,0.149213046446761,-0.029700335100234,0.278505296592025,1
315,"md","102_1",48,"long","ss","sv",102,1,"maa",-0.0580505637429506,0.190249241554702,0.00618765131671853,0.255790138698371,1
241,"md","102_1",49,"long","ss","sv",102,2,"maa",-0.0139704520619587,-0.102506902606066,-0.0121607000874834,0.145419201819989,0.375
33,"md","102_1",50,"long","ss","sv",102,1,"maa",-0.000834467782127869,-0.339982899506762,-0.0403527694832317,0.400430548026575,0.25
21,"md","102_1",51,"long","ds","dv",102,1,"mii",0.0246410175620473,-0.250457676602011,-0.078639089378975,0.275098694164059,0.125
315,"md","102_1",52,"long","ds","dv",102,1,"mii",-0.0202043608159349,0.1714384965752,0.036617684861705,0.191709063761819,1
33,"md","102_1",53,"long","ds","dv",102,1,"mii",0.104499016169931,0.0303699235391323,0.0999138906378523,0.134324849464288,0.25
241,"md","102_1",54,"long","ds","dv",102,1,"mii",0.0888741635293372,0.0629661416910457,0.130198607327863,0.180918485975782,0.375
45,"md","102_1",55,"long","ds","dv",102,1,"mii",-0.0265800735881491,0.249785256574034,0.0728727237538161,0.276365330162183,1
45,"md","102_1",56,"long","ds","dv",102,1,"maa",-0.0103596342802431,0.187764646962807,0.0705967224362957,0.212561834927049,0.875
21,"md","102_1",57,"long","ds","dv",102,1,"maa",0.00480418078964944,-0.205196202181225,-0.0868670106540537,0.210000382970874,0.125
241,"md","102_1",58,"long","ds","dv",102,1,"maa",-0.00401079762246531,-0.361864769413039,-0.027513403290908,0.438594489684774,0.375
33,"md","102_1",59,"long","ds","dv",102,1,"maa",-0.0246979212391054,-0.242617267197124,-0.0551057538321333,0.250661633233053,0.375
315,"md","102_1",60,"long","ds","dv",102,1,"maa",-0.0540254269799214,0.255251148421459,0.00996011182603416,0.338983025602429,1
21,"md","102_1",61,"long","ss","sv",102,1,"mii",0.0176294296924068,-0.200426271098055,-0.064403387690638,0.222355764197884,0.25
241,"md","102_1",62,"long","ss","sv",102,2,"mii",0.0842868609727689,-0.178483714853535,0.0595341868547223,0.3074159015514,0.375
21,"md","102_1",63,"long","ss","sv",102,2,"mii",-0.0343566685338024,-0.193762240160797,-0.0970917851432867,0.159405571626995,0.125
45,"md","102_1",64,"long","ss","sv",102,2,"mii",-0.0514661620805852,0.184863174718334,0.0499146351284821,0.256599783522574,0.875
315,"md","102_1",65,"long","ss","sv",102,2,"mii",-0.0766378536877288,0.260102108070679,-0.00733418054598388,0.336739961758407,1
33,"md","102_1",66,"long","ss","sv",102,1,"mii",-0.0251463445894287,-0.132329683219127,0.00656389268881122,0.185617738308698,0.625
33,"md","102_1",67,"long","ss","sv",102,2,"mii",0.0232847398284051,-0.151286875265725,0.00482886130562607,0.197308927962572,0.25
241,"md","102_1",68,"long","ss","sv",102,1,"mii",0.0398632077856122,0.175224389829607,0.126101658432293,0.135361182043995,1
