"Subject","ISI","cgload","Tone_contrast","n_hit","n_fa","n_miss","n_cr","dis_rt","hit_rate","fa_rate","z_hit","z_fa","dprime","speaker","vowel","language","dprime2"
112,"Low","dsdv","T241-T21",10.5,3.5,6.5,13.5,989.03125,0.62,0.21,0.305480788099397,-0.80642124701824,1.11190203511764,"Variable","Variable","Mandarin",2.2
112,"Low","dsdv","T33-T21",12.5,6.5,3.5,10.5,1413.70967741935,0.78,0.38,0.772193214188685,-0.305480788099397,1.07767400228808,"Variable","Variable","Mandarin",2.3
112,"Low","dssv","T241-T21",14.5,1.5,2.5,15.5,729.875,0.85,0.09,1.03643338949379,-1.34075503369022,2.37718842318401,"Variable","Constant","Mandarin",3.86
112,"Low","dssv","T33-T21",12.5,0.5,4.5,16.5,627.0625,0.74,0.03,0.643345405392917,-1.88079360815125,2.52413901354417,"Variable","Constant","Mandarin",3.98
112,"Low","ssdv","T241-T21",8.5,2.5,8.5,14.5,788.84375,0.5,0.15,0,-1.03643338949379,1.03643338949379,"Constant","Variable","Mandarin",2.03
112,"Low","ssdv","T33-T21",7.5,1.5,9.5,15.5,780.40625,0.44,0.09,-0.150969215496777,-1.34075503369022,1.18978581819344,"Constant","Variable","Mandarin",2.18
112,"Low","sssv","T241-T21",13.5,0.5,3.5,16.5,450.5,0.79,0.03,0.80642124701824,-1.88079360815125,2.68721485516949,"Constant","Constant","Mandarin",4.21
112,"Low","sssv","T33-T21",9.5,1.5,7.5,15.5,501.9375,0.56,0.09,0.150969215496777,-1.34075503369022,1.49172424918699,"Constant","Constant","Mandarin",2.61
113,"Low","dsdv","T241-T21",16.5,1.5,0.5,15.5,997.25,0.97,0.09,1.88079360815125,-1.34075503369022,3.22154864184147,"Variable","Variable","Mandarin",5.06
113,"Low","dsdv","T33-T21",16.5,0.5,0.5,16.5,1153.53125,0.97,0.03,1.88079360815125,-1.88079360815125,3.7615872163025,"Variable","Variable","Mandarin",5.73
113,"Low","dssv","T241-T21",16.5,3.5,0.5,13.5,993.15625,0.97,0.21,1.88079360815125,-0.80642124701824,2.68721485516949,"Variable","Constant","Mandarin",4.43
113,"Low","dssv","T33-T21",15.5,1.5,1.5,15.5,1046.03125,0.91,0.09,1.34075503369022,-1.34075503369022,2.68151006738043,"Variable","Constant","Mandarin",4.29
113,"Low","ssdv","T241-T21",16.5,0.5,0.5,16.5,960.9375,0.97,0.03,1.88079360815125,-1.88079360815125,3.7615872163025,"Constant","Variable","Mandarin",5.73
113,"Low","ssdv","T33-T21",16.5,0.5,0.5,16.5,1036.875,0.97,0.03,1.88079360815125,-1.88079360815125,3.7615872163025,"Constant","Variable","Mandarin",5.73
113,"Low","sssv","T241-T21",16.5,0.5,0.5,16.5,814.21875,0.97,0.03,1.88079360815125,-1.88079360815125,3.7615872163025,"Constant","Constant","Mandarin",5.73
113,"Low","sssv","T33-T21",16.5,0.5,0.5,16.5,818.1875,0.97,0.03,1.88079360815125,-1.88079360815125,3.7615872163025,"Constant","Constant","Mandarin",5.73
114,"High","dsdv","T241-T21",14.5,2.5,2.5,14.5,752.625,0.85,0.15,1.03643338949379,-1.03643338949379,2.07286677898758,"Variable","Variable","Mandarin",3.5
114,"High","dsdv","T33-T21",13.5,0.5,3.5,16.5,725.03125,0.79,0.03,0.80642124701824,-1.88079360815125,2.68721485516949,"Variable","Variable","Mandarin",4.21
114,"High","dssv","T241-T21",13.5,8.5,3.5,8.5,678,0.79,0.5,0.80642124701824,0,0.80642124701824,"Variable","Constant","Mandarin",2.01
114,"High","dssv","T33-T21",15.5,3.5,1.5,13.5,651.59375,0.91,0.21,1.34075503369022,-0.80642124701824,2.14717628070846,"Variable","Constant","Mandarin",3.67
114,"High","ssdv","T241-T21",13.5,2.5,3.5,13.5,647.935483870968,0.79,0.16,0.80642124701824,-0.994457883209753,1.80087913022799,"Constant","Variable","Mandarin",3.13
114,"High","ssdv","T33-T21",15.5,1.5,1.5,15.5,591.3125,0.91,0.09,1.34075503369022,-1.34075503369022,2.68151006738043,"Constant","Variable","Mandarin",4.29
114,"High","sssv","T241-T21",14.5,1.5,2.5,15.5,560.84375,0.85,0.09,1.03643338949379,-1.34075503369022,2.37718842318401,"Constant","Constant","Mandarin",3.86
114,"High","sssv","T33-T21",15.5,0.5,1.5,16.5,658.78125,0.91,0.03,1.34075503369022,-1.88079360815125,3.22154864184147,"Constant","Constant","Mandarin",4.97
115,"Low","dsdv","T241-T21",10.5,5.5,6.5,11.5,1375,0.62,0.32,0.305480788099397,-0.467698799114508,0.773179587213906,"Variable","Variable","Mandarin",1.79
115,"Low","dsdv","T33-T21",12.5,1.5,4.5,15.5,1162.125,0.74,0.09,0.643345405392917,-1.34075503369022,1.98410043908313,"Variable","Variable","Mandarin",3.31
115,"Low","dssv","T241-T21",14.5,5.5,2.5,11.5,835.875,0.85,0.32,1.03643338949379,-0.467698799114508,1.5041321886083,"Variable","Constant","Mandarin",2.86
115,"Low","dssv","T33-T21",10.5,1.5,6.5,15.5,719.59375,0.62,0.09,0.305480788099397,-1.34075503369022,1.64623582178961,"Variable","Constant","Mandarin",2.83
115,"Low","ssdv","T241-T21",12.5,3.5,4.5,13.5,525.46875,0.74,0.21,0.643345405392917,-0.80642124701824,1.44976665241116,"Constant","Variable","Mandarin",2.68
115,"Low","ssdv","T33-T21",9.5,1.5,7.5,15.5,667.25,0.56,0.09,0.150969215496777,-1.34075503369022,1.49172424918699,"Constant","Variable","Mandarin",2.61
115,"Low","sssv","T241-T21",14.5,2.5,2.5,14.5,562.1875,0.85,0.15,1.03643338949379,-1.03643338949379,2.07286677898758,"Constant","Constant","Mandarin",3.5
115,"Low","sssv","T33-T21",14.5,0.5,2.5,16.5,685.0625,0.85,0.03,1.03643338949379,-1.88079360815125,2.91722699764504,"Constant","Constant","Mandarin",4.53
117,"High","dsdv","T241-T21",7.5,3.5,9.5,13.5,1371.84375,0.44,0.21,-0.150969215496777,-0.80642124701824,0.655452031521463,"Variable","Variable","Mandarin",1.52
117,"High","dsdv","T33-T21",10.5,0.5,6.5,16.5,1269.9375,0.62,0.03,0.305480788099397,-1.88079360815125,2.18627439625065,"Variable","Variable","Mandarin",3.5
117,"High","dssv","T241-T21",14.5,3.5,2.5,11.5,819.166666666667,0.85,0.23,1.03643338949379,-0.738846849185214,1.775280238679,"Variable","Constant","Mandarin",3.16
117,"High","dssv","T33-T21",12.5,2.5,4.5,14.5,887.78125,0.74,0.15,0.643345405392917,-1.03643338949379,1.67977879488671,"Variable","Constant","Mandarin",2.94
117,"High","ssdv","T241-T21",8.5,6.5,7.5,10.5,1035.38709677419,0.53,0.38,0.0752698620998299,-0.305480788099397,0.380750650199227,"Constant","Variable","Mandarin",1.2
117,"High","ssdv","T33-T21",8.5,3.5,8.5,13.5,1357.8125,0.5,0.21,0,-0.80642124701824,0.80642124701824,"Constant","Variable","Mandarin",1.75
117,"High","sssv","T241-T21",10.5,1.5,6.5,15.5,732.59375,0.62,0.09,0.305480788099397,-1.34075503369022,1.64623582178961,"Constant","Constant","Mandarin",2.83
117,"High","sssv","T33-T21",15.5,0.5,1.5,16.5,870.1875,0.91,0.03,1.34075503369022,-1.88079360815125,3.22154864184147,"Constant","Constant","Mandarin",4.97
118,"High","dsdv","T241-T21",16.5,5.5,0.5,11.5,339.875,0.97,0.32,1.88079360815125,-0.467698799114508,2.34849240726576,"Variable","Variable","Mandarin",4.67
118,"High","dsdv","T33-T21",16.5,2.5,0.5,14.5,309.65625,0.97,0.15,1.88079360815125,-1.03643338949379,2.91722699764504,"Variable","Variable","Mandarin",4.7
118,"High","dssv","T241-T21",15.5,7.5,1.5,9.5,279.03125,0.91,0.44,1.34075503369022,-0.150969215496777,1.49172424918699,"Variable","Constant","Mandarin",2.97
118,"High","dssv","T33-T21",15.5,4.5,1.5,12.5,241.09375,0.91,0.26,1.34075503369022,-0.643345405392917,1.98410043908313,"Variable","Constant","Mandarin",3.49
118,"High","ssdv","T241-T21",12.5,1.5,4.5,15.5,363.5625,0.74,0.09,0.643345405392917,-1.34075503369022,1.98410043908313,"Constant","Variable","Mandarin",3.31
118,"High","ssdv","T33-T21",11.5,2.5,5.5,14.5,366.03125,0.68,0.15,0.467698799114508,-1.03643338949379,1.5041321886083,"Constant","Variable","Mandarin",2.7
118,"High","sssv","T241-T21",15.5,3.5,1.5,13.5,237.28125,0.91,0.21,1.34075503369022,-0.80642124701824,2.14717628070846,"Constant","Constant","Mandarin",3.67
118,"High","sssv","T33-T21",14.5,3.5,2.5,13.5,289.59375,0.85,0.21,1.03643338949379,-0.80642124701824,1.84285463651203,"Constant","Constant","Mandarin",3.24
119,"Low","dsdv","T241-T21",15.5,6.5,1.5,10.5,863.28125,0.91,0.38,1.34075503369022,-0.305480788099397,1.64623582178961,"Variable","Variable","Mandarin",3.13
119,"Low","dsdv","T33-T21",13.5,2.5,3.5,14.5,966.1875,0.79,0.15,0.80642124701824,-1.03643338949379,1.84285463651203,"Variable","Variable","Mandarin",3.18
119,"Low","dssv","T241-T21",16.5,1.5,0.5,14.5,485.322580645161,0.97,0.09,1.88079360815125,-1.34075503369022,3.22154864184147,"Variable","Constant","Mandarin",5.06
119,"Low","dssv","T33-T21",15.5,2.5,1.5,14.5,608.3125,0.91,0.15,1.34075503369022,-1.03643338949379,2.37718842318401,"Variable","Constant","Mandarin",3.93
119,"Low","ssdv","T241-T21",15.5,2.5,1.5,14.5,619.25,0.91,0.15,1.34075503369022,-1.03643338949379,2.37718842318401,"Constant","Variable","Mandarin",3.93
119,"Low","ssdv","T33-T21",13.5,3.5,2.5,13.5,769.193548387097,0.84,0.21,0.994457883209753,-0.80642124701824,1.80087913022799,"Constant","Variable","Mandarin",3.18
119,"Low","sssv","T241-T21",16.5,0.5,0.5,16.5,508.0625,0.97,0.03,1.88079360815125,-1.88079360815125,3.7615872163025,"Constant","Constant","Mandarin",5.73
119,"Low","sssv","T33-T21",16.5,0.5,0.5,16.5,575.21875,0.97,0.03,1.88079360815125,-1.88079360815125,3.7615872163025,"Constant","Constant","Mandarin",5.73
121,"High","dsdv","T241-T21",13.5,1.5,3.5,15.5,458.5,0.79,0.09,0.80642124701824,-1.34075503369022,2.14717628070846,"Variable","Variable","Mandarin",3.54
121,"High","dsdv","T33-T21",13.5,2.5,3.5,14.5,405.40625,0.79,0.15,0.80642124701824,-1.03643338949379,1.84285463651203,"Variable","Variable","Mandarin",3.18
121,"High","dssv","T241-T21",13.5,4.5,3.5,12.5,545.09375,0.79,0.26,0.80642124701824,-0.643345405392917,1.44976665241116,"Variable","Constant","Mandarin",2.73
121,"High","dssv","T33-T21",15.5,1.5,1.5,15.5,456.71875,0.91,0.09,1.34075503369022,-1.34075503369022,2.68151006738043,"Variable","Constant","Mandarin",4.29
121,"High","ssdv","T241-T21",10.5,2.5,6.5,14.5,437.96875,0.62,0.15,0.305480788099397,-1.03643338949379,1.34191417759319,"Constant","Variable","Mandarin",2.47
121,"High","ssdv","T33-T21",10.5,1.5,6.5,15.5,342.25,0.62,0.09,0.305480788099397,-1.34075503369022,1.64623582178961,"Constant","Variable","Mandarin",2.83
121,"High","sssv","T241-T21",16.5,0.5,0.5,16.5,313,0.97,0.03,1.88079360815125,-1.88079360815125,3.7615872163025,"Constant","Constant","Mandarin",5.73
121,"High","sssv","T33-T21",15.5,1.5,1.5,15.5,233.6875,0.91,0.09,1.34075503369022,-1.34075503369022,2.68151006738043,"Constant","Constant","Mandarin",4.29
122,"Low","dsdv","T241-T21",9.5,4.5,6.5,12.5,1304.32258064516,0.59,0.26,0.227544976641149,-0.643345405392917,0.870890382034066,"Variable","Variable","Mandarin",1.89
122,"Low","dsdv","T33-T21",14.5,0.5,2.5,16.5,1353.84375,0.85,0.03,1.03643338949379,-1.88079360815125,2.91722699764504,"Variable","Variable","Mandarin",4.53
122,"Low","dssv","T241-T21",12.5,4.5,4.5,12.5,948.96875,0.74,0.26,0.643345405392917,-0.643345405392917,1.28669081078583,"Variable","Constant","Mandarin",2.49
122,"Low","dssv","T33-T21",15.5,3.5,1.5,13.5,811.3125,0.91,0.21,1.34075503369022,-0.80642124701824,2.14717628070846,"Variable","Constant","Mandarin",3.67
122,"Low","ssdv","T241-T21",10.5,5.5,6.5,11.5,1167.96875,0.62,0.32,0.305480788099397,-0.467698799114508,0.773179587213906,"Constant","Variable","Mandarin",1.79
122,"Low","ssdv","T33-T21",13.5,4.5,2.5,12.5,1149.54838709677,0.84,0.26,0.994457883209753,-0.643345405392917,1.63780328860267,"Constant","Variable","Mandarin",2
122,"Low","sssv","T241-T21",14.5,2.5,1.5,14.5,1210.48387096774,0.91,0.15,1.34075503369022,-1.03643338949379,2.37718842318401,"Constant","Constant","Mandarin",3.93
122,"Low","sssv","T33-T21",15.5,1.5,1.5,15.5,937.125,0.91,0.09,1.34075503369022,-1.34075503369022,2.68151006738043,"Constant","Constant","Mandarin",4.29
123,"High","dsdv","T241-T21",14.5,3.5,2.5,13.5,745.46875,0.85,0.21,1.03643338949379,-0.80642124701824,1.84285463651203,"Variable","Variable","Mandarin",3.24
123,"High","dsdv","T33-T21",16.5,6.5,0.5,10.5,644.15625,0.97,0.38,1.88079360815125,-0.305480788099397,2.18627439625065,"Variable","Variable","Mandarin",3.9
123,"High","dssv","T241-T21",11.5,5.5,5.5,11.5,630.9375,0.68,0.32,0.467698799114508,-0.467698799114508,0.935397598229016,"Variable","Constant","Mandarin",2.04
123,"High","dssv","T33-T21",15.5,1.5,1.5,15.5,695.34375,0.91,0.09,1.34075503369022,-1.34075503369022,2.68151006738043,"Variable","Constant","Mandarin",4.29
123,"High","ssdv","T241-T21",15.5,8.5,1.5,8.5,489.65625,0.91,0.5,1.34075503369022,0,1.34075503369022,"Constant","Variable","Mandarin",2.82
123,"High","ssdv","T33-T21",15.5,5.5,1.5,11.5,557.15625,0.91,0.32,1.34075503369022,-0.467698799114508,1.80845383280472,"Constant","Variable","Mandarin",3.3
123,"High","sssv","T241-T21",14.5,6.5,2.5,10.5,460.4375,0.85,0.38,1.03643338949379,-0.305480788099397,1.34191417759319,"Constant","Constant","Mandarin",2.69
123,"High","sssv","T33-T21",13.5,3.5,3.5,13.5,495.96875,0.79,0.21,0.80642124701824,-0.80642124701824,1.61284249403648,"Constant","Constant","Mandarin",2.91
125,"Low","dsdv","T241-T21",13.5,1.5,2.5,15.5,804.322580645161,0.84,0.09,0.994457883209753,-1.34075503369022,2.33521291689997,"Variable","Variable","Mandarin",3.8
125,"Low","dsdv","T33-T21",9.5,4.5,7.5,12.5,1009.5625,0.56,0.26,0.150969215496777,-0.643345405392917,0.794314620889694,"Variable","Variable","Mandarin",1.78
125,"Low","dssv","T241-T21",14.5,3.5,2.5,13.5,889.3125,0.85,0.21,1.03643338949379,-0.80642124701824,1.84285463651203,"Variable","Constant","Mandarin",3.24
125,"Low","dssv","T33-T21",12.5,0.5,4.5,16.5,1025,0.74,0.03,0.643345405392917,-1.88079360815125,2.52413901354417,"Variable","Constant","Mandarin",3.98
125,"Low","ssdv","T241-T21",13.5,2.5,3.5,14.5,1071.46875,0.79,0.15,0.80642124701824,-1.03643338949379,1.84285463651203,"Constant","Variable","Mandarin",3.18
125,"Low","ssdv","T33-T21",7.5,5.5,9.5,11.5,1171.375,0.44,0.32,-0.150969215496777,-0.467698799114508,0.316729583617731,"Constant","Variable","Mandarin",1.04
125,"Low","sssv","T241-T21",12.5,0.5,4.5,16.5,881.96875,0.74,0.03,0.643345405392917,-1.88079360815125,2.52413901354417,"Constant","Constant","Mandarin",3.98
125,"Low","sssv","T33-T21",12.5,0.5,4.5,16.5,905.21875,0.74,0.03,0.643345405392917,-1.88079360815125,2.52413901354417,"Constant","Constant","Mandarin",3.98
126,"Low","dsdv","T241-T21",14.5,13.5,2.5,3.5,363.09375,0.85,0.79,1.03643338949379,0.80642124701824,0.230012142475549,"Variable","Variable","Mandarin",1.17
126,"Low","dsdv","T33-T21",13.5,5.5,3.5,11.5,408.5625,0.79,0.32,0.80642124701824,-0.467698799114508,1.27412004613275,"Variable","Variable","Mandarin",2.53
126,"Low","dssv","T241-T21",12.5,8.5,4.5,8.5,537.875,0.74,0.5,0.643345405392917,0,0.643345405392917,"Variable","Constant","Mandarin",1.74
126,"Low","dssv","T33-T21",12.5,4.5,4.5,12.5,501.3125,0.74,0.26,0.643345405392917,-0.643345405392917,1.28669081078583,"Variable","Constant","Mandarin",2.49
126,"Low","ssdv","T241-T21",12.5,8.5,4.5,8.5,722.4375,0.74,0.5,0.643345405392917,0,0.643345405392917,"Constant","Variable","Mandarin",1.74
126,"Low","ssdv","T33-T21",13.5,6.5,3.5,10.5,654.9375,0.79,0.38,0.80642124701824,-0.305480788099397,1.11190203511764,"Constant","Variable","Mandarin",2.36
126,"Low","sssv","T241-T21",16.5,7.5,0.5,9.5,383.375,0.97,0.44,1.88079360815125,-0.150969215496777,2.03176282364803,"Constant","Constant","Mandarin",3.75
126,"Low","sssv","T33-T21",14.5,5.5,2.5,11.5,368.84375,0.85,0.32,1.03643338949379,-0.467698799114508,1.5041321886083,"Constant","Constant","Mandarin",2.86
127,"High","dsdv","T241-T21",13.5,4.5,2.5,12.5,972.677419354839,0.84,0.26,0.994457883209753,-0.643345405392917,1.63780328860267,"Variable","Variable","Mandarin",2
127,"High","dsdv","T33-T21",15.5,2.5,1.5,14.5,1029.1875,0.91,0.15,1.34075503369022,-1.03643338949379,2.37718842318401,"Variable","Variable","Mandarin",3.93
127,"High","dssv","T241-T21",16.5,5.5,0.5,11.5,850.78125,0.97,0.32,1.88079360815125,-0.467698799114508,2.34849240726576,"Variable","Constant","Mandarin",4.67
127,"High","dssv","T33-T21",16.5,7.5,0.5,9.5,945.84375,0.97,0.44,1.88079360815125,-0.150969215496777,2.03176282364803,"Variable","Constant","Mandarin",3.75
127,"High","ssdv","T241-T21",15.5,1.5,1.5,15.5,765.09375,0.91,0.09,1.34075503369022,-1.34075503369022,2.68151006738043,"Constant","Variable","Mandarin",4.29
127,"High","ssdv","T33-T21",15.5,0.5,1.5,16.5,839.6875,0.91,0.03,1.34075503369022,-1.88079360815125,3.22154864184147,"Constant","Variable","Mandarin",4.97
127,"High","sssv","T241-T21",15.5,3.5,1.5,13.5,647.28125,0.91,0.21,1.34075503369022,-0.80642124701824,2.14717628070846,"Constant","Constant","Mandarin",3.67
127,"High","sssv","T33-T21",16.5,2.5,0.5,14.5,634.0625,0.97,0.15,1.88079360815125,-1.03643338949379,2.91722699764504,"Constant","Constant","Mandarin",4.7
128,"High","dsdv","T241-T21",11.5,10.5,5.5,6.5,919,0.68,0.62,0.467698799114508,0.305480788099397,0.162218011015111,"Variable","Variable","Mandarin",0.86
128,"High","dsdv","T33-T21",10.5,4.5,6.5,12.5,739.25,0.62,0.26,0.305480788099397,-0.643345405392917,0.948826193492314,"Variable","Variable","Mandarin",2
128,"High","dssv","T241-T21",10.5,2.5,6.5,14.5,645.59375,0.62,0.15,0.305480788099397,-1.03643338949379,1.34191417759319,"Variable","Constant","Mandarin",2.47
128,"High","dssv","T33-T21",7.5,2.5,9.5,14.5,635.84375,0.44,0.15,-0.150969215496777,-1.03643338949379,0.885464173997012,"Variable","Constant","Mandarin",1.81
128,"High","ssdv","T241-T21",11.5,4.5,5.5,12.5,787.9375,0.68,0.26,0.467698799114508,-0.643345405392917,1.11104420450743,"Constant","Variable","Mandarin",2.24
128,"High","ssdv","T33-T21",9.5,4.5,7.5,12.5,898.5625,0.56,0.26,0.150969215496777,-0.643345405392917,0.794314620889694,"Constant","Variable","Mandarin",1.78
128,"High","sssv","T241-T21",15.5,0.5,1.5,16.5,680.625,0.91,0.03,1.34075503369022,-1.88079360815125,3.22154864184147,"Constant","Constant","Mandarin",4.97
128,"High","sssv","T33-T21",11.5,1.5,5.5,15.5,701.96875,0.68,0.09,0.467698799114508,-1.34075503369022,1.80845383280472,"Constant","Constant","Mandarin",3.06
130,"Low","dsdv","T241-T21",12.5,4.5,4.5,12.5,635.5,0.74,0.26,0.643345405392917,-0.643345405392917,1.28669081078583,"Variable","Variable","Mandarin",2.49
130,"Low","dsdv","T33-T21",12.5,2.5,4.5,14.5,532.46875,0.74,0.15,0.643345405392917,-1.03643338949379,1.67977879488671,"Variable","Variable","Mandarin",2.94
130,"Low","dssv","T241-T21",13.5,2.5,3.5,14.5,456.21875,0.79,0.15,0.80642124701824,-1.03643338949379,1.84285463651203,"Variable","Constant","Mandarin",3.18
130,"Low","dssv","T33-T21",13.5,3.5,3.5,12.5,480.645161290323,0.79,0.22,0.80642124701824,-0.772193214188685,1.57861446120693,"Variable","Constant","Mandarin",2.87
130,"Low","ssdv","T241-T21",14.5,3.5,2.5,13.5,540.4375,0.85,0.21,1.03643338949379,-0.80642124701824,1.84285463651203,"Constant","Variable","Mandarin",3.24
130,"Low","ssdv","T33-T21",13.5,4.5,3.5,12.5,472.5625,0.79,0.26,0.80642124701824,-0.643345405392917,1.44976665241116,"Constant","Variable","Mandarin",2.73
130,"Low","sssv","T241-T21",13.5,3.5,3.5,13.5,526.1875,0.79,0.21,0.80642124701824,-0.80642124701824,1.61284249403648,"Constant","Constant","Mandarin",2.91
130,"Low","sssv","T33-T21",11.5,1.5,5.5,15.5,558.71875,0.68,0.09,0.467698799114508,-1.34075503369022,1.80845383280472,"Constant","Constant","Mandarin",3.06
131,"High","dsdv","T241-T21",7.5,5.5,9.5,11.5,423.0625,0.44,0.32,-0.150969215496777,-0.467698799114508,0.316729583617731,"Variable","Variable","Mandarin",1.04
131,"High","dsdv","T33-T21",5.5,6.5,11.5,10.5,643.3125,0.32,0.38,-0.467698799114508,-0.305480788099397,-0.162218011015111,"Variable","Variable","Mandarin",0.72
131,"High","dssv","T241-T21",10.5,6.5,6.5,10.5,620.4375,0.62,0.38,0.305480788099397,-0.305480788099397,0.610961576198795,"Variable","Constant","Mandarin",1.59
131,"High","dssv","T33-T21",3.5,2.5,13.5,14.5,662.0625,0.21,0.15,-0.80642124701824,-1.03643338949379,0.230012142475549,"Variable","Constant","Mandarin",0.78
131,"High","ssdv","T241-T21",6.5,5.5,10.5,10.5,722.322580645161,0.38,0.34,-0.305480788099397,-0.412463129441405,0.106982341342007,"Constant","Variable","Mandarin",0.58
131,"High","ssdv","T33-T21",7.5,3.5,9.5,13.5,574.28125,0.44,0.21,-0.150969215496777,-0.80642124701824,0.655452031521463,"Constant","Variable","Mandarin",1.52
131,"High","sssv","T241-T21",11.5,4.5,5.5,12.5,695.40625,0.68,0.26,0.467698799114508,-0.643345405392917,1.11104420450743,"Constant","Constant","Mandarin",2.24
131,"High","sssv","T33-T21",7.5,2.5,9.5,14.5,542.09375,0.44,0.15,-0.150969215496777,-1.03643338949379,0.885464173997012,"Constant","Constant","Mandarin",1.81
132,"High","dsdv","T241-T21",10.5,1.5,6.5,15.5,356.78125,0.62,0.09,0.305480788099397,-1.34075503369022,1.64623582178961,"Variable","Variable","Mandarin",2.83
132,"High","dsdv","T33-T21",13.5,1.5,3.5,15.5,329.375,0.79,0.09,0.80642124701824,-1.34075503369022,2.14717628070846,"Variable","Variable","Mandarin",3.54
132,"High","dssv","T241-T21",13.5,6.5,3.5,10.5,459.3125,0.79,0.38,0.80642124701824,-0.305480788099397,1.11190203511764,"Variable","Constant","Mandarin",2.36
132,"High","dssv","T33-T21",16.5,2.5,0.5,14.5,420.65625,0.97,0.15,1.88079360815125,-1.03643338949379,2.91722699764504,"Variable","Constant","Mandarin",4.7
132,"High","ssdv","T241-T21",10.5,1.5,6.5,15.5,322.65625,0.62,0.09,0.305480788099397,-1.34075503369022,1.64623582178961,"Constant","Variable","Mandarin",2.83
132,"High","ssdv","T33-T21",10.5,1.5,6.5,15.5,352.75,0.62,0.09,0.305480788099397,-1.34075503369022,1.64623582178961,"Constant","Variable","Mandarin",2.83
132,"High","sssv","T241-T21",14.5,0.5,2.5,16.5,392.90625,0.85,0.03,1.03643338949379,-1.88079360815125,2.91722699764504,"Constant","Constant","Mandarin",4.53
132,"High","sssv","T33-T21",14.5,0.5,2.5,16.5,319.875,0.85,0.03,1.03643338949379,-1.88079360815125,2.91722699764504,"Constant","Constant","Mandarin",4.53
133,"Low","dsdv","T241-T21",5.5,3.5,11.5,13.5,1232.5625,0.32,0.21,-0.467698799114508,-0.80642124701824,0.338722447903732,"Variable","Variable","Mandarin",1.01
133,"Low","dsdv","T33-T21",16.5,5.5,0.5,11.5,1091.625,0.97,0.32,1.88079360815125,-0.467698799114508,2.34849240726576,"Variable","Variable","Mandarin",4.67
133,"Low","dssv","T241-T21",3.5,0.5,13.5,16.5,719.96875,0.21,0.03,-0.80642124701824,-1.88079360815125,1.07437236113301,"Variable","Constant","Mandarin",1.93
133,"Low","dssv","T33-T21",16.5,1.5,0.5,15.5,756.53125,0.97,0.09,1.88079360815125,-1.34075503369022,3.22154864184147,"Variable","Constant","Mandarin",5.06
133,"Low","ssdv","T241-T21",8.5,3.5,8.5,13.5,1288.875,0.5,0.21,0,-0.80642124701824,0.80642124701824,"Constant","Variable","Mandarin",1.75
133,"Low","ssdv","T33-T21",16.5,4.5,0.5,12.5,1326.46875,0.97,0.26,1.88079360815125,-0.643345405392917,2.52413901354417,"Constant","Variable","Mandarin",4.25
133,"Low","sssv","T241-T21",6.5,0.5,10.5,16.5,771.8125,0.38,0.03,-0.305480788099397,-1.88079360815125,1.57531282005185,"Constant","Constant","Mandarin",2.64
133,"Low","sssv","T33-T21",14.5,0.5,2.5,16.5,793.96875,0.85,0.03,1.03643338949379,-1.88079360815125,2.91722699764504,"Constant","Constant","Mandarin",4.53
134,"Low","dsdv","T241-T21",16.5,5.5,0.5,11.5,394.1875,0.97,0.32,1.88079360815125,-0.467698799114508,2.34849240726576,"Variable","Variable","Mandarin",4.67
134,"Low","dsdv","T33-T21",15.5,4.5,1.5,12.5,441.0625,0.91,0.26,1.34075503369022,-0.643345405392917,1.98410043908313,"Variable","Variable","Mandarin",3.49
134,"Low","dssv","T241-T21",16.5,6.5,0.5,10.5,333.40625,0.97,0.38,1.88079360815125,-0.305480788099397,2.18627439625065,"Variable","Constant","Mandarin",3.9
134,"Low","dssv","T33-T21",15.5,1.5,1.5,15.5,380.625,0.91,0.09,1.34075503369022,-1.34075503369022,2.68151006738043,"Variable","Constant","Mandarin",4.29
134,"Low","ssdv","T241-T21",15.5,3.5,1.5,13.5,569.40625,0.91,0.21,1.34075503369022,-0.80642124701824,2.14717628070846,"Constant","Variable","Mandarin",3.67
134,"Low","ssdv","T33-T21",10.5,5.5,6.5,11.5,501.28125,0.62,0.32,0.305480788099397,-0.467698799114508,0.773179587213906,"Constant","Variable","Mandarin",1.79
134,"Low","sssv","T241-T21",16.5,2.5,0.5,14.5,479.90625,0.97,0.15,1.88079360815125,-1.03643338949379,2.91722699764504,"Constant","Constant","Mandarin",4.7
134,"Low","sssv","T33-T21",16.5,2.5,0.5,14.5,540.40625,0.97,0.15,1.88079360815125,-1.03643338949379,2.91722699764504,"Constant","Constant","Mandarin",4.7
135,"Low","dsdv","T241-T21",11.5,6.5,5.5,10.5,470.15625,0.68,0.38,0.467698799114508,-0.305480788099397,0.773179587213906,"Variable","Variable","Mandarin",1.85
135,"Low","dsdv","T33-T21",12.5,7.5,4.5,9.5,475.625,0.74,0.44,0.643345405392917,-0.150969215496777,0.794314620889694,"Variable","Variable","Mandarin",1.93
135,"Low","dssv","T241-T21",16.5,11.5,0.5,5.5,388.21875,0.97,0.68,1.88079360815125,0.467698799114508,1.41309480903674,"Variable","Constant","Mandarin",3.16
135,"Low","dssv","T33-T21",13.5,2.5,3.5,14.5,388.5625,0.79,0.15,0.80642124701824,-1.03643338949379,1.84285463651203,"Variable","Constant","Mandarin",3.18
