ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	explist	explist.Cycle	explist.Sample	filename[Block]	praclist	praclist.Cycle	praclist.Sample	pracSlide1.ACC	pracSlide1.CRESP	pracSlide1.DurationError	pracSlide1.OnsetDelay	pracSlide1.OnsetTime	pracSlide1.OnsetToOnsetTime	pracSlide1.RESP	pracSlide1.RT	pracSlide1.RTTime	pracSoundOut1.ACC	pracSoundOut1.CRESP	pracSoundOut1.DurationError	pracSoundOut1.OnsetDelay	pracSoundOut1.OnsetTime	pracSoundOut1.RESP	pracSoundOut1.RT	pracSoundOut1.RTTime	Procedure[Block]	Running[Block]	speaker[Block]	syllable[Block]	token[Block]	tone[Block]	Trial	f1List1	f1List1.Cycle	f1List1.Sample	f1List2	f1List2.Cycle	f1List2.Sample	f2List1	f2List1.Cycle	f2List1.Sample	f2List2	f2List2.Cycle	f2List2.Sample	filename[Trial]	Procedure[Trial]	Running[Trial]	Slide1.ACC	Slide1.CRESP	Slide1.DurationError	Slide1.OnsetDelay	Slide1.OnsetTime	Slide1.OnsetToOnsetTime	Slide1.RESP	Slide1.RT	Slide1.RTTime	SoundOut1.ACC	SoundOut1.CRESP	SoundOut1.DurationError	SoundOut1.OnsetDelay	SoundOut1.OnsetTime	SoundOut1.RESP	SoundOut1.RT	SoundOut1.RTTime	speaker[Trial]	syllable[Trial]	token[Trial]	tone[Trial]
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	22	3	1	2																						f2proc1	explist					29							8	3	29				Thai_F2_mii315-1	exproc	f2List1	0		1	-1	822108	0	5	3457	825565	0		0	-1	818109	g	1860	819969	F2	mii	1	315
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	22	3	1	2																						f2proc1	explist					30							2	3	30				Thai_F2_maa241-3	exproc	f2List1	0		0	-1	831106	0	3	2567	833673	0		0	-1	827106	f	2750	829856	F2	maa	3	241
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					1										5	1	1	Thai_F2_maa45-2	exproc	f2List2	0		0	-1	901754	0	2	2368	904122	0		0	-1	897754	g	2329	900083	F2	maa	2	45
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					2										8	1	2	Thai_F2_mii315-5	exproc	f2List2	0		1	-1	910751	0	6	1576	912327	0		0	-1	906752	h	1658	908410	F2	mii	5	315
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					3										9	1	3	Thai_F2_mii33-5	exproc	f2List2	0		0	-1	919749	0	5	985	920734	0		0	-1	915749	f	1165	916914	F2	mii	5	33
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					4										3	1	4	Thai_F2_maa315-3	exproc	f2List2	0		0	0	928747	0	6	2010	930757	0		0	-1	924747	g	1198	925945	F2	maa	3	315
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					5										7	1	5	Thai_F2_mii241-3	exproc	f2List2	0		0	-1	937744	0	3	2572	940316	0		0	-1	933745	f	2986	936731	F2	mii	3	241
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					6										1	1	6	Thai_F2_maa21-4	exproc	f2List2	0		0	-1	946742	0	7	1970	948712	0		0	-1	942742	h	2498	945240	F2	maa	4	21
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					7										2	1	7	Thai_F2_maa241-5	exproc	f2List2	0		0	-1	955739	0	4	2322	958061	0		0	-1	951740	f	1351	953091	F2	maa	5	241
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					8										4	1	8	Thai_F2_maa33-5	exproc	f2List2	0		0	-1	964737	0	3	3238	967975	0		0	-1	960737	f	1172	961909	F2	maa	5	33
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					9										10	1	9	Thai_F2_mii45-3	exproc	f2List2	0		0	0	973735	0	6	2225	975960	0		0	-1	969735	g	1659	971394	F2	mii	3	45
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					10										6	1	10	Thai_F2_mii21-5	exproc	f2List2	0		0	-1	982732	0	6	2332	985064	0		0	-1	978732	h	1340	980072	F2	mii	5	21
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					11										10	2	11	Thai_F2_mii45-3	exproc	f2List2	0		0	-1	991730	0	6	3071	994801	0		0	-1	987730	g	1401	989131	F2	mii	3	45
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					12										1	2	12	Thai_F2_maa21-4	exproc	f2List2	0		0	-1	1000727	0	6	2519	1003246	0		0	-1	996728	h	2480	999208	F2	maa	4	21
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					13										2	2	13	Thai_F2_maa241-5	exproc	f2List2	0		0	-1	1009725	0	2	1769	1011494	0		0	-1	1005725	j	1969	1007694	F2	maa	5	241
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					14										7	2	14	Thai_F2_mii241-3	exproc	f2List2	0		1	-1	1018722	0	3	3016	1021738	0		0	-1	1014723	j	1883	1016606	F2	mii	3	241
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					15										3	2	15	Thai_F2_maa315-3	exproc	f2List2	0		0	-1	1027720	0	5	2823	1030543	0		0	-1	1023720	g	1662	1025382	F2	maa	3	315
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					16										6	2	16	Thai_F2_mii21-5	exproc	f2List2	0		0	0	1036718	0	5	2362	1039080	0		0	-1	1032718	h	2739	1035457	F2	mii	5	21
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					17										8	2	17	Thai_F2_mii315-5	exproc	f2List2	0		0	-1	1045715	0	6	2223	1047938	0		0	-1	1041716	g	1512	1043228	F2	mii	5	315
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					18										4	2	18	Thai_F2_maa33-5	exproc	f2List2	0		0	-1	1054713	0	5	2885	1057598	0		0	-1	1050713	f	1397	1052110	F2	maa	5	33
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					19										5	2	19	Thai_F2_maa45-2	exproc	f2List2	0		1	-1	1063710	0	5	2737	1066447	0		0	-1	1059711	g	1532	1061243	F2	maa	2	45
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					20										9	2	20	Thai_F2_mii33-5	exproc	f2List2	0		0	-1	1072708	0	5	3327	1076035	0		0	-1	1068708	f	1919	1070627	F2	mii	5	33
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					21										1	3	21	Thai_F2_maa21-4	exproc	f2List2	0		0	0	1081706	0	5	2924	1084630	0		0	-1	1077706	h	2864	1080570	F2	maa	4	21
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					22										6	3	22	Thai_F2_mii21-5	exproc	f2List2	0		0	-1	1090703	0	5	3209	1093912	0		0	-1	1086704	h	2475	1089179	F2	mii	5	21
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					23										4	3	23	Thai_F2_maa33-5	exproc	f2List2	0		0	-1	1099701	0	4	2399	1102100	0		0	-1	1095701	f	2049	1097750	F2	maa	5	33
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					24										9	3	24	Thai_F2_mii33-5	exproc	f2List2	0		0	-1	1108698	0	4	2823	1111521	0		0	-1	1104699	f	1862	1106561	F2	mii	5	33
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					25										7	3	25	Thai_F2_mii241-3	exproc	f2List2	0		0	-1	1117696	0	5	2057	1119753	0		0	-1	1113696	j	1378	1115074	F2	mii	3	241
Assimilation_2b	112	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742392</Frequency><Timestamp dt:dt="r8">2047804787</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-05-20T23:10:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Assimilation_2b-112-1	60.017	1.0.0.62	1	2047981952	Professional	2.0.10.353	2.0.10.353	05-21-2018		09:10:37	2.0.10.248	23	4	1	3																						f2proc2	explist					26										8	3	26	Thai_F2_mii315-5	exproc	f2List2	0		0	0	1126694	0	4	3263	1129957	0		0	-1	1122694	g	1462	1124156	F2	mii	5	315
